chromosome_index	position	cluster_index
20	4136	0
20	4137	2
21	4138	2
21	4139	2
21	4140	1
21	4141	2
21	4142	2
21	4143	1
21	4144	2
21	4145	2
21	4146	2
21	4147	2
21	4148	0
21	4149	0
21	4150	2
21	4151	0
21	4152	2
21	4153	2
21	4154	1
21	4155	0
21	4156	0
21	4157	0
21	4158	1
21	4159	1
21	4160	2
21	4161	2
21	4162	0
21	4163	0
21	4164	0
21	4165	0
21	4166	0
21	4167	0
21	4168	0
21	4169	0
21	4170	0
21	4171	0
21	4172	2
21	4173	2
21	4174	2
21	4175	0
21	4176	0
21	4177	0
21	4178	0
21	4179	0
21	4180	2
21	4181	2
21	4182	0
21	4183	0
21	4184	0
21	4185	0
21	4186	0
21	4187	2
21	4188	2
21	4189	2
21	4190	0
21	4191	0
21	4192	0
21	4193	2
21	4194	1
21	4195	0
21	4196	2
21	4197	0
21	4198	0
21	4199	0
21	4200	0
21	4201	1
22	4202	1
22	4203	2
22	4204	2
22	4205	2
22	4206	2
22	4207	2
22	4208	1
22	4209	1
22	4210	1
22	4211	0
22	4212	2
22	4213	1
22	4214	2
22	4215	2
22	4216	2
22	4217	2
22	4218	2
22	4219	2
22	4220	1
22	4221	2
22	4222	1
22	4223	2
22	4224	2
22	4225	1
22	4226	2
22	4227	2
22	4228	2
22	4229	2
22	4230	0
22	4231	2
22	4232	2
22	4233	2
22	4234	2
22	4235	1
22	4236	2
22	4237	1
22	4238	2
22	4239	1
22	4240	1
22	4241	2
22	4242	2
22	4243	2
22	4244	2
22	4245	2
22	4246	1
22	4247	1
22	4248	0
22	4249	1
22	4250	2
22	4251	1
22	4252	1
22	4253	1
22	4254	2
22	4255	2
22	4256	0
22	4257	0
22	4258	0
22	4259	1
22	4260	0
22	4261	2
22	4262	0
22	4263	1
22	4264	2
22	4265	0
22	4266	2
22	4267	2
22	4268	0
22	4269	0
22	4270	0
22	4271	0
22	4272	2
22	4273	2
22	4274	2
22	4275	0
22	4276	0
22	4277	2
22	4278	2
22	4279	2
22	4280	2
22	4281	0
22	4282	1
22	4283	0
22	4284	2
22	4285	0
22	4286	2
